Tenure in Months,is_month_to_month,is_new_customer,has_fiber,has_premium_support,Monthly Charge,Total Long Distance Charges,charge_per_service,Number of Referrals,has_referred,is_offer_E,Age,has_family,is_senior,Avg Monthly GB Download
30,0,0,0,0,19.7,385.5,19.7,1,1,0,24,1,0,0
66,0,0,1,0,109.25,1327.26,13.65625,2,1,0,61,1,0,25
1,1,1,0,0,35.55,0.0,11.85,0,0,0,38,0,0,26
11,1,1,0,0,55.05,486.20000000000005,27.525,6,1,0,38,0,0,15
51,0,0,0,0,19.55,1476.96,19.55,1,1,0,40,1,0,0
42,0,0,0,1,73.9,241.5,10.557142857142859,0,0,0,22,0,0,53
66,0,0,0,1,50.55,0.0,10.11,9,1,0,33,1,0,23
2,1,1,1,0,86.2,48.1,21.55,0,0,1,62,0,0,27
1,1,1,1,0,74.2,48.95,37.1,0,0,1,70,0,1,23
52,0,0,1,1,96.25,2422.6800000000003,16.041666666666668,1,1,0,63,0,0,26
31,1,0,0,1,49.2,37.199999999999996,24.6,4,1,0,51,0,0,15
2,1,1,1,0,85.85,28.28,21.4625,0,0,1,58,0,0,28
11,1,1,1,0,76.5,171.6,38.25,0,0,0,48,0,0,4
9,0,1,1,0,74.05,357.93,37.025,0,0,1,66,0,1,25
61,0,0,1,1,115.1,338.55,12.788888888888888,0,0,0,58,0,0,7
71,0,0,1,1,113.65,306.72,12.627777777777778,2,1,0,23,1,0,41
56,0,0,1,0,104.75,1936.48,17.458333333333332,0,0,0,68,0,1,4
1,1,1,0,0,24.4,0.0,24.4,0,0,1,40,0,0,6
14,0,0,1,0,75.1,636.44,37.55,8,1,0,73,0,1,4
66,0,0,1,0,102.45,3218.82,14.635714285714286,1,1,0,41,0,0,12
71,0,0,1,1,114.0,1806.95,12.666666666666666,0,0,0,25,1,0,59
51,1,0,1,0,99.0,2158.83,16.5,0,0,0,34,0,0,2
57,0,0,1,1,107.95,956.46,15.421428571428573,2,1,0,31,0,0,29
17,1,0,0,1,66.7,507.79,13.34,1,1,0,48,1,0,53
1,1,1,1,0,75.3,39.44,37.65,0,0,1,38,0,0,18
1,1,1,0,0,50.45,23.7,25.225,0,0,1,39,0,0,17
10,1,1,0,0,72.15,337.5,14.430000000000001,0,0,0,49,0,0,11
16,1,0,0,0,50.15,228.16,25.075,0,0,0,21,0,0,53
47,0,0,0,0,20.15,164.03,20.15,0,0,0,57,0,0,0
2,1,1,1,0,90.75,54.34,18.15,0,0,1,55,0,0,23
31,1,0,0,1,66.4,784.3000000000001,13.280000000000001,7,1,0,56,0,0,28
2,1,1,1,0,80.65,11.7,40.325,0,0,0,32,1,0,19
55,1,0,1,0,85.45,2355.1,21.3625,2,1,0,66,0,1,27
72,0,0,0,0,21.0,410.40000000000003,21.0,3,1,0,19,1,0,0
35,1,0,1,0,100.25,367.15000000000003,16.708333333333332,0,0,0,44,0,0,17
16,0,0,0,0,54.55,568.48,18.183333333333334,5,1,0,79,0,1,23
20,0,0,0,0,20.65,929.4,20.65,8,1,0,27,0,0,0
28,0,0,0,0,39.1,0.0,9.775,2,1,0,76,1,1,21
50,1,0,0,0,35.0,0.0,11.666666666666666,0,0,0,51,0,0,20
7,1,1,1,0,86.5,158.26999999999998,28.833333333333332,1,1,0,62,0,0,11
2,1,1,1,0,69.8,22.38,69.8,0,0,0,31,0,0,14
44,0,0,1,0,106.05,1686.52,15.15,0,0,0,25,0,0,41
3,1,1,1,0,107.95,142.5,15.421428571428573,0,0,0,57,0,0,22
35,1,0,1,1,80.05,459.90000000000003,26.683333333333334,0,0,0,63,0,0,6
69,1,0,1,0,89.95,1127.46,22.4875,1,1,0,65,0,1,4
1,1,1,0,0,19.9,49.51,19.9,0,0,0,45,0,0,0
30,0,0,0,0,74.75,1158.3,14.95,0,0,0,80,0,1,5
59,1,0,1,1,111.35,2839.08,13.91875,0,0,0,19,0,0,51
40,0,0,0,0,20.4,1056.4,20.4,0,0,0,58,1,0,0
6,1,1,1,0,85.15,176.46,28.383333333333336,0,0,1,73,0,1,30
1,1,1,0,0,20.3,4.09,20.3,0,0,0,48,0,0,0
69,0,0,0,1,73.7,540.96,12.283333333333333,10,1,0,59,1,0,21
72,0,0,0,0,20.35,1640.16,20.35,1,1,0,24,1,0,0
12,1,1,0,0,20.45,493.32,20.45,0,0,0,26,0,0,0
42,0,0,0,0,19.55,2033.2199999999998,19.55,0,0,0,32,0,0,0
6,1,1,0,0,56.25,103.08,18.75,0,0,1,44,0,0,22
19,1,0,1,0,88.2,759.43,22.05,0,0,0,74,0,1,9
50,0,0,0,0,19.4,631.0,19.4,0,0,0,36,0,0,0
57,0,0,1,0,97.55,238.26,16.258333333333333,1,1,0,26,1,0,73
49,1,0,0,0,39.2,0.0,9.8,8,1,0,24,1,0,47
40,1,0,1,0,81.2,140.8,27.066666666666666,4,1,0,55,1,0,56
18,1,0,1,1,99.85,656.82,16.641666666666666,0,0,0,34,0,0,3
24,0,0,1,0,96.55,498.72,19.31,9,1,0,69,1,1,23
60,0,0,0,0,20.5,1877.3999999999999,20.5,9,1,0,28,0,0,0
18,0,0,0,0,24.65,786.42,12.325,9,1,0,22,1,0,0
8,1,1,0,0,45.45,40.72,45.45,0,0,1,30,1,0,51
68,0,0,1,0,86.45,663.68,21.6125,5,1,0,48,0,0,15
34,0,0,0,0,56.25,0.0,11.25,0,0,0,72,0,1,28
27,0,0,1,0,110.5,965.52,15.785714285714286,0,0,0,70,0,1,4
55,1,0,0,0,20.0,1721.5,20.0,4,1,0,31,1,0,0
14,1,0,0,0,19.95,569.24,19.95,0,0,0,49,1,0,0
20,1,0,0,0,24.45,0.0,24.45,1,1,0,44,0,0,10
72,0,0,0,0,24.1,1414.08,12.05,0,0,0,48,1,0,0
5,1,1,1,1,85.4,217.54999999999998,21.35,0,0,1,62,0,0,17
7,1,1,0,0,20.25,279.85999999999996,20.25,9,1,0,31,1,0,0
36,1,0,0,0,51.05,710.28,25.525,3,1,0,32,1,0,19
9,1,1,1,0,69.05,268.83,69.05,0,0,1,63,0,0,5
8,1,1,1,0,70.1,104.32,70.1,0,0,0,30,0,0,85
45,1,0,0,1,87.25,201.60000000000002,21.8125,0,0,0,29,0,0,51
13,1,0,1,0,97.0,572.65,19.4,1,1,0,60,1,0,19
64,0,0,0,0,19.55,2493.44,19.55,0,0,0,42,0,0,0
9,1,1,0,0,29.95,0.0,14.975,1,1,1,32,0,0,9
41,0,0,0,0,35.4,0.0,11.799999999999999,1,1,0,37,1,0,16
50,0,0,1,1,100.65,1829.0,16.775000000000002,1,1,0,79,0,1,23
20,1,0,1,0,90.2,993.8,22.55,1,1,0,63,0,0,10
71,0,0,0,0,19.1,2800.24,19.1,2,1,0,26,0,0,0
64,0,0,1,0,94.6,81.28,18.919999999999998,7,1,0,45,0,0,13
7,1,1,0,0,53.65,282.94,17.883333333333333,0,0,1,46,0,0,17
32,0,0,0,0,19.3,1448.32,19.3,1,1,0,42,0,0,0
18,0,0,0,0,19.8,813.24,19.8,1,1,0,39,1,0,0
48,0,0,1,0,103.25,305.28000000000003,14.75,1,1,0,24,0,0,47
15,1,0,0,0,19.45,597.6,19.45,1,1,0,26,0,0,0
70,0,0,0,0,25.15,85.39999999999999,12.575,0,0,0,28,1,0,0
58,0,0,1,1,89.85,1068.94,17.97,1,1,0,71,1,1,10
71,0,0,0,1,87.25,3413.68,10.90625,5,1,0,24,1,0,51
72,0,0,0,1,91.15,212.4,10.127777777777778,4,1,0,53,0,0,26
25,0,0,0,0,19.5,89.5,19.5,0,0,0,29,0,0,0
1,1,1,0,0,44.7,32.08,22.35,1,1,0,21,0,0,73
1,1,1,1,0,80.55,5.93,40.275,0,0,0,49,0,0,19
19,0,0,1,1,87.7,819.09,21.925,0,0,0,49,0,0,2
64,0,0,0,0,24.05,1147.52,12.025,5,1,0,45,1,0,0
65,0,0,0,0,26.0,191.75,13.0,7,1,0,48,1,0,0
41,1,0,1,0,94.3,65.60000000000001,18.86,10,1,0,19,1,0,59
41,1,0,0,0,25.25,1689.6100000000001,12.625,0,0,0,23,0,0,0
10,1,1,0,0,45.8,154.5,45.8,0,0,0,34,0,0,22
31,0,0,0,1,75.5,848.47,10.785714285714286,2,1,0,41,0,0,15
68,1,0,1,0,95.9,1337.5600000000002,19.18,0,0,0,66,0,1,28
20,1,0,1,0,94.55,106.19999999999999,18.91,7,1,0,75,0,1,10
2,1,1,1,1,94.2,37.58,18.84,4,1,0,49,0,0,19
35,1,0,1,1,96.75,1395.4499999999998,16.125,0,0,0,62,0,0,23
72,0,0,1,0,79.05,524.88,26.349999999999998,5,1,0,27,0,0,53
65,0,0,1,0,105.1,1803.75,15.014285714285714,0,0,0,47,0,0,30
3,1,1,0,1,69.35,106.92,13.87,0,0,0,48,0,0,6
68,0,0,0,1,64.35,0.0,8.04375,0,0,0,38,0,0,28
9,1,1,0,0,20.4,123.48,20.4,0,0,1,36,0,0,0
42,0,0,0,0,60.15,1236.48,12.03,0,0,0,23,0,0,41
13,1,0,1,0,95.05,247.39000000000001,19.009999999999998,0,0,0,73,0,1,24
3,1,1,1,0,90.4,94.44,18.080000000000002,0,0,0,22,0,0,73
4,1,1,0,0,46.0,168.52,46.0,1,1,1,68,1,1,52
9,1,1,0,0,19.85,366.66,19.85,0,0,0,56,0,0,0
63,0,0,0,0,20.6,1043.91,20.6,0,0,0,25,0,0,0
4,1,1,0,0,55.3,84.12,18.433333333333334,0,0,0,33,0,0,3
7,1,1,1,0,99.8,329.21000000000004,16.633333333333333,0,0,0,61,0,0,2
70,0,0,1,0,101.75,1391.6,16.958333333333332,0,0,0,19,0,0,26
6,0,1,0,0,19.15,63.239999999999995,19.15,0,0,0,33,0,0,0
42,0,0,0,0,25.25,1412.46,12.625,9,1,0,55,0,0,0
28,0,0,0,0,51.0,131.88,25.5,1,1,0,73,1,1,21
10,0,1,0,1,53.7,0.0,7.671428571428572,2,1,0,49,1,0,24
5,1,1,0,0,44.05,54.95,44.05,0,0,0,46,0,0,29
62,0,0,1,1,104.05,1095.5400000000002,14.864285714285714,0,0,0,44,1,0,19
5,1,1,0,0,20.15,16.85,20.15,0,0,1,30,0,0,0
61,1,0,1,0,89.2,885.72,17.84,0,0,0,60,0,0,27
52,0,0,1,1,104.45,2028.0,17.408333333333335,5,1,0,79,0,1,11
8,1,1,0,0,19.65,209.36,19.65,6,1,1,58,1,0,0
1,1,1,0,0,19.55,17.94,19.55,0,0,1,35,0,0,0
26,1,0,0,0,49.5,424.84,24.75,0,0,0,53,1,0,19
9,1,1,1,0,79.75,61.02,26.583333333333332,3,1,0,24,0,0,59
35,1,0,0,0,60.55,1568.3500000000001,15.1375,0,0,0,57,0,0,20
33,1,0,0,0,60.9,517.77,15.225,0,0,0,38,0,0,24
39,0,0,0,0,23.8,1152.84,11.9,7,1,0,39,0,0,0
53,0,0,1,0,94.85,2152.8599999999997,18.97,5,1,0,24,0,0,73
58,0,0,0,0,50.3,1065.46,25.15,10,1,0,61,0,0,18
27,1,0,1,0,94.55,299.43,18.91,0,0,0,48,0,0,6
27,1,0,1,0,69.05,944.4599999999999,69.05,0,0,0,26,0,0,26
39,1,0,0,0,51.05,587.34,25.525,3,1,0,59,1,0,11
67,1,0,0,0,54.9,3244.81,18.3,0,0,0,68,0,1,28
1,1,1,0,1,53.95,31.16,17.983333333333334,0,0,0,49,0,0,11
8,1,1,0,0,20.45,281.68,20.45,0,0,1,23,0,0,0
31,1,0,1,1,89.3,643.5600000000001,17.86,1,1,0,37,1,0,57
1,1,1,0,0,19.1,34.79,19.1,0,0,0,35,0,0,0
27,1,0,1,1,104.3,275.13,17.383333333333333,5,1,0,73,0,1,27
29,1,0,0,1,31.2,0.0,15.6,0,0,0,30,0,0,59
20,1,0,1,0,89.1,494.6,22.275,0,0,0,50,0,0,25
72,0,0,0,0,64.45,2352.2400000000002,12.89,1,1,0,25,0,0,48
52,0,0,0,0,24.8,2097.16,12.4,1,1,0,42,1,0,0
6,0,1,0,1,40.55,0.0,10.1375,7,1,1,61,1,0,10
48,0,0,0,1,69.7,2143.68,13.940000000000001,6,1,0,19,1,0,27
37,1,0,1,0,92.5,1826.6899999999998,18.5,3,1,0,74,0,1,4
66,0,0,0,1,58.2,1601.82,14.55,9,1,0,26,0,0,59
1,1,1,1,0,93.55,30.17,23.3875,0,0,1,73,0,1,6
54,0,0,1,1,109.75,2272.86,13.71875,1,1,0,34,0,0,9
62,1,0,0,0,70.45,2265.48,14.09,9,1,0,25,1,0,41
10,1,1,1,0,80.25,271.0,26.75,0,0,0,40,0,0,11
3,1,1,0,0,19.85,96.03,19.85,0,0,1,29,0,0,0
60,0,0,1,1,99.0,624.0,19.8,5,1,0,69,0,1,5
1,1,1,0,0,50.75,24.66,25.375,0,0,0,19,0,0,26
12,0,1,0,0,29.35,0.0,14.675,0,0,0,79,0,1,4
1,1,1,1,0,91.3,43.61,22.825,0,0,0,68,0,1,2
28,1,0,1,1,105.8,681.8000000000001,15.114285714285714,8,1,0,67,0,1,15
60,0,0,0,1,65.85,2614.2,13.169999999999998,4,1,0,35,0,0,30
70,0,0,0,1,58.4,0.0,8.342857142857143,1,1,0,52,1,0,19
72,0,0,0,1,89.4,198.0,9.933333333333334,7,1,0,45,1,0,19
2,1,1,1,0,79.0,97.32,39.5,0,0,0,33,0,0,21
24,1,0,0,1,53.6,24.48,17.866666666666667,7,1,0,56,0,0,3
37,1,0,1,0,101.9,889.48,14.557142857142859,0,0,0,22,0,0,59
1,1,1,1,0,75.3,4.13,37.65,0,0,0,28,0,0,51
1,1,1,1,0,86.6,5.43,21.65,0,0,1,41,0,0,18
48,0,0,0,0,55.8,1838.3999999999999,13.95,1,1,0,20,1,0,85
50,0,0,1,0,101.9,724.5,16.983333333333334,9,1,0,80,0,1,17
62,0,0,1,0,100.15,2019.9599999999998,16.691666666666666,0,0,0,41,0,0,15
18,1,0,1,1,75.9,483.12,37.95,0,0,0,51,0,0,20
14,0,0,0,0,18.8,623.6999999999999,18.8,2,1,0,38,1,0,0
47,1,0,1,0,70.55,1266.6499999999999,70.55,1,1,0,73,0,1,26
25,1,0,0,0,54.1,303.0,18.033333333333335,8,1,0,29,0,0,59
13,0,0,0,0,19.75,131.43,19.75,0,0,0,56,0,0,0
3,1,1,1,1,82.3,134.91,27.433333333333334,0,0,0,61,0,0,16
72,0,0,1,1,111.6,1741.68,13.95,0,0,0,42,0,0,13
72,0,0,0,0,85.25,1193.7599999999998,10.65625,9,1,0,64,0,0,30
1,1,1,1,0,101.45,10.38,16.908333333333335,0,0,0,32,0,0,7
55,1,0,1,0,90.4,1240.8,22.6,10,1,0,38,1,0,56
55,1,0,1,0,89.8,279.4,22.45,2,1,0,37,0,0,9
70,0,0,0,1,64.95,114.1,12.99,1,1,0,24,0,0,41
3,1,1,1,1,97.9,90.53999999999999,16.316666666666666,0,0,0,40,0,0,7
66,0,0,0,0,25.45,2126.52,12.725,0,0,0,40,0,0,0
3,1,1,0,0,19.85,77.25,19.85,0,0,1,24,0,0,0
8,1,1,1,0,85.65,316.72,21.4125,1,1,1,62,0,0,16
35,1,0,0,1,56.85,727.65,18.95,7,1,0,20,0,0,69
34,0,0,1,0,71.55,441.32,71.55,2,1,0,72,0,1,8
48,0,0,0,1,73.85,1026.72,12.308333333333332,0,0,0,49,0,0,3
2,1,1,0,0,44.6,0.0,11.15,1,1,0,23,0,0,51
17,1,0,0,0,24.1,310.42,12.05,1,1,0,31,1,0,0
67,0,0,1,1,111.2,2744.32,13.9,6,1,0,19,1,0,47
1,1,1,0,0,25.3,0.0,25.3,0,0,0,20,1,0,51
23,1,0,1,0,94.75,716.9100000000001,23.6875,0,0,0,77,0,1,23
3,1,1,0,0,40.3,0.0,10.075,6,1,1,59,1,0,53
4,1,1,0,0,20.2,186.12,20.2,0,0,0,29,0,0,0
13,1,0,1,0,81.9,444.34,40.95,0,0,0,47,0,0,19
70,0,0,1,1,109.5,2774.1000000000004,13.6875,1,1,0,38,0,0,26
62,0,0,1,0,89.1,2340.5,22.275,4,1,0,23,1,0,73
11,1,1,1,1,96.2,295.68,19.240000000000002,5,1,0,60,0,0,19
2,1,1,0,0,34.7,0.0,11.566666666666668,0,0,1,19,0,0,76
21,1,0,1,1,99.15,128.52,16.525000000000002,0,0,0,22,0,0,51
65,1,0,1,0,105.5,2219.1,15.071428571428571,7,1,0,20,0,0,26
14,1,0,0,0,31.1,0.0,15.55,0,0,0,63,0,0,12
65,0,0,1,0,99.35,1978.6000000000001,16.558333333333334,9,1,0,31,0,0,20
20,0,0,1,0,81.45,463.6,27.150000000000002,0,0,0,74,0,1,21
35,0,0,1,1,89.7,53.550000000000004,22.425,5,1,0,50,1,0,57
3,1,1,0,0,77.4,133.26,12.9,0,0,1,36,0,0,6
9,1,1,1,0,85.05,109.62,28.349999999999998,0,0,1,68,0,1,6
55,1,0,0,0,55.7,2002.5499999999997,18.566666666666666,9,1,0,49,1,0,14
47,0,0,0,0,20.05,67.67999999999999,20.05,1,1,0,52,1,0,0
10,1,1,0,0,56.75,303.0,18.916666666666668,0,0,0,23,0,0,73
47,0,0,0,0,20.25,1755.45,20.25,8,1,0,64,1,0,0
49,1,0,1,0,95.6,2431.8700000000003,19.119999999999997,2,1,0,53,0,0,9
41,0,0,0,0,19.75,1453.8600000000001,19.75,1,1,0,21,0,0,0
7,1,1,1,0,69.35,103.25,69.35,1,1,1,39,0,0,28
3,1,1,1,1,83.9,22.14,27.96666666666667,3,1,0,75,0,1,11
71,0,0,1,1,84.8,2390.57,21.2,9,1,0,40,1,0,75
71,0,0,0,1,66.85,344.34999999999997,13.37,1,1,0,50,0,0,26
22,1,0,1,0,80.15,736.12,26.71666666666667,5,1,0,59,1,0,29
9,0,1,0,0,19.9,36.17999999999999,19.9,0,0,0,28,0,0,0
35,1,0,1,0,99.05,1107.4,16.508333333333333,0,0,0,78,0,1,7
1,1,1,0,0,19.75,1.61,19.75,0,0,1,58,0,0,0
11,1,1,1,0,70.2,11.11,70.2,0,0,0,51,0,0,8
1,1,1,0,0,19.5,20.11,19.5,0,0,1,42,0,0,0
25,0,0,0,0,38.1,0.0,12.700000000000001,10,1,0,37,0,0,24
7,0,1,0,0,49.75,252.98000000000002,16.583333333333332,4,1,1,24,0,0,85
68,0,0,0,1,56.4,0.0,8.057142857142857,10,1,0,47,1,0,19
3,1,1,0,0,20.05,113.55000000000001,20.05,0,0,0,23,1,0,0
37,0,0,1,0,80.05,355.57,26.683333333333334,0,0,0,48,0,0,11
1,1,1,1,0,70.3,39.1,70.3,0,0,1,80,0,1,27
58,0,0,0,0,24.5,2114.1000000000004,12.25,9,1,0,44,0,0,0
43,0,0,0,0,19.65,288.53,19.65,0,0,0,44,0,0,0
2,1,1,0,1,40.4,0.0,10.1,0,0,1,34,0,0,8
51,0,0,0,1,34.2,0.0,8.55,7,1,0,23,1,0,27
72,0,0,0,1,63.8,0.0,7.975,8,1,0,61,1,0,22
68,0,0,0,1,88.85,2829.48,9.872222222222222,2,1,0,39,0,0,14
32,0,0,1,1,109.55,147.52,13.69375,0,0,0,55,0,0,12
1,1,1,0,0,18.85,40.49,18.85,0,0,0,53,0,0,0
72,0,0,1,0,110.65,2967.12,13.83125,5,1,0,24,0,0,73
46,1,0,0,0,45.2,1109.98,45.2,0,0,0,36,0,0,16
8,1,1,1,0,95.65,237.28,19.130000000000003,0,0,0,53,0,0,12
1,1,1,1,1,91.7,17.23,18.34,0,0,1,20,0,0,52
44,0,0,0,0,20.6,1537.36,20.6,1,1,0,37,1,0,0
1,1,1,0,0,24.6,0.0,24.6,0,0,0,39,0,0,12
64,0,0,1,1,109.2,878.72,13.65,1,1,0,53,1,0,12
64,0,0,0,1,54.6,0.0,9.1,1,1,0,48,0,0,30
10,0,1,0,0,20.0,200.5,20.0,4,1,1,23,1,0,0
42,1,0,1,1,103.8,1686.3,14.828571428571427,0,0,0,38,0,0,28
2,1,1,0,0,19.75,3.94,19.75,0,0,0,58,0,0,0
5,1,1,0,0,20.35,158.9,20.35,0,0,0,46,0,0,0
5,1,1,1,0,100.5,141.0,16.75,0,0,0,54,0,0,29
5,1,1,1,0,81.3,125.55,27.099999999999998,0,0,1,33,0,0,26
40,0,0,1,0,85.05,576.4,28.349999999999998,5,1,0,56,1,0,22
63,0,0,0,1,84.0,2560.95,10.5,1,1,0,65,0,1,29
54,0,0,0,0,46.2,0.0,9.24,0,0,0,51,0,0,7
16,1,0,0,0,20.0,66.08,20.0,0,0,0,22,0,0,0
65,1,0,0,0,55.15,1299.35,18.383333333333333,7,1,0,63,0,0,26
3,1,1,0,0,20.25,4.71,20.25,0,0,0,19,0,0,0
72,0,0,1,1,108.1,1934.64,13.5125,0,0,0,65,0,1,20
1,1,1,0,0,20.05,12.0,20.05,0,0,0,57,0,0,0
22,1,0,1,1,95.9,783.64,19.18,6,1,0,42,0,0,29
8,1,1,0,0,19.95,366.96,19.95,0,0,0,26,1,0,0
38,1,0,0,0,19.6,918.08,19.6,3,1,0,40,1,0,0
1,1,1,0,0,44.75,18.57,44.75,0,0,1,37,0,0,26
45,0,0,1,1,98.7,107.1,16.45,1,1,0,71,0,1,20
43,0,0,1,1,90.65,1581.54,18.130000000000003,0,0,0,19,0,0,59
57,0,0,0,1,57.5,0.0,8.214285714285714,2,1,0,27,0,0,69
42,1,0,1,1,99.45,1455.3,14.207142857142857,1,1,0,50,0,0,9
54,0,0,1,0,97.2,1703.7,16.2,0,0,0,39,0,0,8
36,0,0,0,0,19.25,1794.6000000000001,19.25,0,0,0,44,0,0,0
35,0,0,0,0,53.15,0.0,8.858333333333333,5,1,0,53,0,0,30
1,1,1,0,0,44.0,15.66,44.0,0,0,0,62,1,0,29
1,1,1,1,0,78.65,46.09,26.21666666666667,0,0,1,41,0,0,10
32,1,0,1,0,98.85,769.28,16.474999999999998,2,1,0,59,1,0,22
66,0,0,0,1,49.4,3175.2599999999998,24.7,1,1,0,34,1,0,27
28,1,0,0,1,60.9,808.0799999999999,15.225,7,1,0,32,0,0,24
30,1,0,1,1,101.5,1440.6000000000001,20.3,1,1,0,79,0,1,24
8,1,1,1,0,70.7,335.44,35.35,0,0,1,26,0,0,59
20,1,0,0,1,55.0,0.0,9.166666666666666,0,0,0,45,0,0,20
72,0,0,0,1,65.6,0.0,8.2,0,0,0,36,0,0,9
37,0,0,1,1,90.0,577.1999999999999,22.5,8,1,0,66,0,1,19
59,0,0,0,1,80.1,1195.93,11.442857142857141,7,1,0,34,0,0,13
54,0,0,1,1,99.1,1190.7,16.516666666666666,1,1,0,68,0,1,17
46,0,0,0,0,24.45,1631.16,12.225,9,1,0,55,0,0,0
54,0,0,0,0,24.05,2245.3199999999997,12.025,7,1,0,19,1,0,0
27,1,0,1,0,88.3,457.38000000000005,22.075,0,0,0,72,0,1,11
70,0,0,0,0,69.2,2056.6,13.84,8,1,0,52,0,0,23
28,0,0,0,1,54.4,964.04,18.133333333333333,0,0,0,55,1,0,22
4,0,1,0,0,20.5,178.92,20.5,8,1,0,52,0,0,0
47,0,0,0,0,20.55,1985.75,20.55,0,0,0,62,0,0,0
71,0,0,0,0,24.75,2281.23,12.375,3,1,0,55,0,0,0
64,0,0,1,0,92.85,2398.08,15.475,8,1,0,21,1,0,69
32,0,0,1,0,93.5,1393.28,18.7,9,1,0,78,0,1,3
12,1,1,1,0,76.6,313.56,38.3,0,0,0,43,1,0,23
49,0,0,0,1,67.4,1002.05,13.48,0,0,0,37,0,0,23
11,1,1,1,0,100.75,535.04,16.791666666666668,0,0,0,45,0,0,28
41,1,0,1,1,114.5,883.9599999999999,12.722222222222221,0,0,0,23,0,0,59
10,1,1,1,0,81.0,495.0,27.0,0,0,0,46,0,0,19
44,0,0,0,0,88.4,1083.28,17.68,1,1,0,68,0,1,14
60,0,0,0,0,49.45,0.0,12.3625,3,1,0,70,0,1,22
52,0,0,1,0,108.1,572.52,15.442857142857141,0,0,0,76,0,1,18
52,0,0,0,0,24.55,1536.6000000000001,12.275,6,1,0,34,1,0,0
2,1,1,1,0,70.35,89.54,70.35,0,0,0,32,0,0,9
14,1,0,0,0,20.05,128.66,20.05,0,0,0,27,0,0,0
51,1,0,0,0,29.45,0.0,14.725,1,1,0,71,0,1,21
26,1,0,0,0,44.65,0.0,8.93,0,0,0,39,0,0,6
5,1,1,1,0,105.3,223.25,15.042857142857143,0,0,1,34,0,0,30
19,1,0,1,0,99.95,41.61,16.658333333333335,0,0,0,54,0,0,18
50,1,0,1,1,103.7,1707.0,14.814285714285715,1,1,0,28,0,0,69
51,0,0,0,0,19.1,1495.83,19.1,0,0,0,34,0,0,0
4,1,1,1,1,94.9,46.0,15.816666666666668,0,0,0,25,0,0,41
51,0,0,0,0,23.95,2170.0499999999997,11.975,1,1,0,40,1,0,0
49,0,0,1,1,103.0,1787.03,12.875,0,0,0,77,0,1,21
1,1,1,0,0,20.75,7.57,20.75,0,0,0,29,1,0,0
35,0,0,0,0,55.6,439.6,18.533333333333335,0,0,0,46,1,0,56
7,0,1,0,0,59.1,47.81,14.775,0,0,0,32,0,0,17
1,1,1,0,0,35.25,0.0,11.75,0,0,0,53,0,0,9
40,1,0,1,1,78.85,1598.8,26.28333333333333,10,1,0,61,0,0,17
28,0,0,1,1,91.25,383.32,22.8125,0,0,0,50,0,0,12
71,0,0,0,1,61.4,0.0,8.77142857142857,2,1,0,46,0,0,27
1,1,1,1,0,70.3,5.67,70.3,0,0,1,32,0,0,7
1,1,1,0,0,50.55,30.96,25.275,0,0,0,36,0,0,5
13,1,0,1,0,84.45,284.44,21.1125,0,0,0,60,0,0,4
7,1,1,0,0,58.85,0.0,8.407142857142857,9,1,1,21,1,0,47
44,0,0,0,1,70.95,1302.84,14.190000000000001,1,1,0,19,0,0,48
31,0,0,0,1,79.45,208.01,11.35,0,0,0,37,0,0,3
12,1,1,1,0,96.0,306.48,19.2,0,0,0,46,0,0,27
69,0,0,0,0,61.45,188.37,15.3625,1,1,0,27,0,0,69
35,1,0,1,0,91.0,916.6500000000001,22.75,0,0,0,78,0,1,19
20,1,0,1,0,90.7,508.2,22.675,0,0,0,38,0,0,27
20,1,0,0,0,49.6,263.6,24.8,5,1,0,63,1,0,10
41,0,0,0,0,19.3,872.48,19.3,1,1,0,34,1,0,0
72,0,0,1,0,97.95,2757.6,16.325,1,1,0,43,0,0,3
34,1,0,1,0,85.35,800.36,28.45,0,0,0,26,0,0,76
42,0,0,0,0,20.75,769.02,20.75,0,0,0,24,0,0,0
7,1,1,1,0,79.3,134.47,26.433333333333334,0,0,0,54,0,0,16
71,0,0,1,1,116.05,1872.98,12.894444444444444,5,1,0,41,1,0,18
16,0,0,0,0,20.5,435.84,20.5,3,1,0,30,1,0,0
53,0,0,0,0,69.7,1480.29,11.616666666666667,9,1,0,54,1,0,57
10,1,1,0,0,20.05,138.3,20.05,7,1,0,55,1,0,0
3,1,1,1,0,74.6,118.53,37.3,3,1,1,80,0,1,17
11,0,1,0,0,20.0,511.39000000000004,20.0,0,0,0,31,0,0,0
2,1,1,1,0,75.55,82.74,37.775,0,0,0,32,0,0,28
4,1,1,0,0,33.65,0.0,11.216666666666667,0,0,1,47,0,0,4
53,0,0,0,0,19.4,1341.96,19.4,8,1,0,38,1,0,0
60,0,0,0,0,50.05,0.0,8.341666666666667,7,1,0,31,0,0,4
61,0,0,0,0,64.05,2088.6400000000003,12.809999999999999,9,1,0,73,0,1,20
27,0,0,1,0,70.55,823.2299999999999,70.55,0,0,0,71,0,1,16
35,1,0,0,1,72.25,884.4499999999999,12.041666666666666,1,1,0,28,1,0,82
66,1,0,0,0,99.5,1704.1200000000001,16.583333333333332,0,0,0,62,0,0,26
65,0,0,0,1,59.95,0.0,8.564285714285715,0,0,0,45,0,0,22
